,Date,Distance (AUs),Declination,Brightness,% Illuminated,Costellation
22968,2.0,0.002635389,1.40521,3.94,95.323,  Sex
22969,2.0,0.0026215559999999997,-3.11543,4.19,90.223,  Leo
22970,2.0,0.0026059729999999997,-8.00489,4.42,83.368,  Vir
22971,2.0,0.00258842,-12.3256,4.64,74.969,  Vir
22974,2.0,0.002525028,-22.012629999999998,5.33,43.781000000000006,  Sco
22976,2.0,0.002482674,-22.282410000000002,5.85,22.648000000000003,  Sgr
22978,2.0,0.002456671,-17.160999999999998,6.33,6.721,  Sgr
22979,2.0,0.00245456,-12.56359,6.24,2.115,  Aqr
22980,2.0,0.002461127,-7.534619999999999,4.91,0.20800000000000002,  Aqr
22981,2.0,0.0024762129999999997,-2.29414,5.97,1.052,  Aqr
22985,2.0,0.002586544,16.24269,5.77,25.886,  Ari
22989,2.0,0.0026631959999999996,22.03408,4.9,63.907,  Tau
22991,3.0,0.002662595,18.464920000000003,4.5,80.786,  Gem
22994,3.0,0.002625705,7.4955300000000005,3.82,97.339,  Leo
22995,3.0,0.002609413,3.08347,3.57,99.476,  Sex
22997,3.0,0.002578335,-6.40501,3.81,97.5,  Vir
22999,3.0,0.002552932,-15.333229999999999,4.32,86.993,  Vir
23001,3.0,0.002532569,-21.253,4.79,69.32600000000001,  Lib
23002,3.0,0.002523462,-22.37345,5.02,58.714,  Oph
23003,3.0,0.00251496,-22.28193,5.26,47.571999999999996,  Sgr
23004,3.0,0.002507436,-20.56485,5.51,36.459,  Sgr
23006,3.0,0.0024986979999999997,-14.182620000000002,6.04,16.678,  Aqr
23007,3.0,0.002499682,-9.40235,6.28,9.122,  Cap
23008,3.0,0.002505549,-4.3333699999999995,6.36,3.722,  Aqr
23010,3.0,0.0025330979999999997,5.5237099999999995,5.12,0.267,  Psc
23013,3.0,0.00260067,18.02541,6.19,12.169,  Ari
23014,3.0,0.002622989,20.23144,5.96,19.495,  Tau
23015,3.0,0.0026417309999999996,21.4114,5.73,27.875999999999998,  Tau
23017,3.0,0.0026620740000000004,21.072429999999997,5.29,46.428999999999995,  Ori
23019,3.0,0.002654497,16.42318,4.89,65.358,  Gem
23020,3.0,0.002640758,13.181579999999999,4.69,74.244,  Cnc
23021,3.0,0.002621899,9.16075,4.48,82.336,  Leo
23023,4.0,0.0025761020000000003,-0.05339,4.01,94.758,  Leo
23026,4.0,0.002517056,-14.195829999999999,3.68,98.905,  Vir
23027,4.0,0.002505925,-18.04412,3.96,95.531,  Lib
23028,4.0,0.0024998810000000002,-20.49409,4.24,89.801,  Lib
23029,4.0,0.002498466,-22.20123,4.49,81.98700000000001,  Oph
23030,4.0,0.002500804,-22.27424,4.74,72.50399999999999,  Oph
23032,4.0,0.002512698,-18.39591,5.21,50.677,  Sgr
23035,4.0,0.002539347,-5.5254,5.98,19.453,  Aqr
23036,4.0,0.0025504539999999997,-0.48048,6.23,11.550999999999998,  Psc
23039,4.0,0.00259399,13.15361,4.47,0.11699999999999999,  Psc
23041,4.0,0.002628647,19.26566,6.37,3.398,  Ari
23042,4.0,0.002644703,21.060760000000002,6.34,7.917999999999999,  Tau
23043,4.0,0.002657923,21.41587,6.15,14.014000000000001,  Tau
23044,4.0,0.002666779,21.1453,5.93,21.396,  Ori
23047,4.0,0.00265592,14.21393,5.27,48.417,  Cnc
23049,4.0,0.002614992,6.18426,4.86,67.67699999999999,  Sex
23051,4.0,0.002556525,-3.13531,4.42,84.91,  Leo
23052,5.0,0.002526143,-8.07109,4.17,91.736,  Vir
23053,5.0,0.002498492,-12.45443,3.9,96.74799999999999,  Vir
23055,5.0,0.00246077,-20.02504,3.56,99.695,  Lib
23056,5.0,0.002453746,-22.01559,3.87,97.155,  Sco
23057,5.0,0.002455095,-22.35047,4.16,91.977,  Oph
23058,5.0,0.002463986,-21.38447,4.44,84.479,  Sgr
23060,5.0,0.002497899,-15.534270000000001,4.93,64.62100000000001,  Cap
23061,5.0,0.0025191479999999997,-11.38214,5.17,53.498000000000005,  Aqr
23063,5.0,0.002562427,-1.5240799999999999,5.66,31.846,  Psc
23065,5.0,0.0026014610000000002,7.500660000000001,6.16,14.183,  Psc
23068,5.0,0.0026494640000000002,18.382839999999998,5.71,0.601,  Ari
23069,5.0,0.002662452,20.33527,3.76,0.052000000000000005,  Tau
23071,5.0,0.002681232,21.20076,6.41,4.716,  Tau
23072,5.0,0.002685302,20.11495,6.3,9.633,  Gem
23073,5.0,0.002684498,18.08315,6.1,16.011,  Gem
23074,5.0,0.0026779079999999997,15.171579999999999,5.88,23.628,  Cnc
23076,5.0,0.002645198,7.42183,5.43,41.626999999999995,  Leo
23084,6.0,0.00241704,-22.40308,3.44,99.99,  Oph
23085,6.0,0.002415459,-22.175910000000002,3.78,98.28,  Sgr
23087,6.0,0.00244366,-17.09348,4.38,86.652,  Sgr
23088,6.0,0.002469883,-12.57291,4.64,77.656,  Aqr
23090,6.0,0.0025335929999999998,-3.04452,5.11,56.504,  Aqr
23096,6.0,0.002681123,20.04293,6.41,5.205,  Tau
23097,6.0,0.0026925359999999997,21.1349,6.24,1.758,  Tau
23100,6.0,0.00270419,18.43029,6.34,2.494,  Gem
23101,6.0,0.0026997370000000002,16.05475,6.4,6.301,  Gem
23102,6.0,0.002690331,12.46451,6.25,11.708,  Cnc
23105,6.0,0.002628252,0.02429,5.57,35.781,  Leo
23108,6.0,0.002521707,-13.41346,4.9,66.45100000000001,  Vir
23110,6.0,0.002447767,-20.35099,4.42,85.404,  Lib
23112,6.0,0.002398992,-22.47227,3.84,97.7,  Oph
23113,7.0,0.002390946,-21.33215,3.51,99.89399999999999,  Sgr
23116,7.0,0.002439769,-10.04003,4.31,88.779,  Cap
23120,7.0,0.0025933379999999997,10.01254,5.27,49.518,  Psc
23124,7.0,0.0027005590000000004,20.54365,6.18,13.853,  Tau
23125,7.0,0.00271264,21.18001,6.36,7.957000000000001,  Tau
23127,7.0,0.002720635,19.09413,6.01,1.011,  Gem
23129,7.0,0.002709659,13.392129999999998,6.05,1.1,  Cnc
23130,7.0,0.0026975420000000003,9.5649,6.41,3.8369999999999997,  Cnc
23131,7.0,0.0026809620000000003,5.47272,6.35,8.305,  Sex
23135,7.0,0.002569525,-12.14334,5.46,40.698,  Vir
23136,7.0,0.002532601,-16.12246,5.23,51.266000000000005,  Vir
23137,7.0,0.002494699,-19.29041,5.0,62.107,  Lib
23139,7.0,0.00242616,-22.47365,4.51,82.40100000000001,  Oph
23140,7.0,0.0024015620000000003,-22.190920000000002,4.24,90.527,  Sgr
23141,7.0,0.0023872679999999997,-20.18058,3.94,96.4,  Sgr
23142,7.0,0.002385265,-16.53169,3.61,99.494,  Cap
23143,7.0,0.002396252,-12.234639999999999,3.6,99.54299999999999,  Aqr
23145,8.0,0.00245268,-1.4858200000000001,4.21,91.05799999999999,  Psc
23146,8.0,0.002492882,3.2935300000000005,4.48,83.446,  Psc
23148,8.0,0.002580248,12.411480000000001,4.94,64.545,  Psc
23149,8.0,0.00262107,16.112579999999998,5.16,54.387,  Ari
23150,8.0,0.0026567490000000003,18.47543,5.37,44.358999999999995,  Ari
23152,8.0,0.002707372,21.05111,5.81,25.998,  Tau
23153,8.0,0.002721356,20.44379,6.04,18.178,  Ori
23154,8.0,0.002728038,19.273429999999998,6.25,11.549000000000001,  Gem
23155,8.0,0.002728049,17.18488,6.39,6.301,  Gem
23157,8.0,0.002711291,10.53019,5.71,0.593,  Cnc
23159,8.0,0.0026771840000000004,2.3016400000000004,6.28,2.046,  Sex
23160,8.0,0.0026549720000000002,-2.02267,6.4,5.582000000000001,  Leo
23163,8.0,0.002571181,-15.005529999999998,5.79,26.596,  Vir
23164,8.0,0.00253881,-18.2531,5.55,36.428000000000004,  Lib
23169,8.0,0.002402194,-18.24385,4.31,88.304,  Sgr
23170,8.0,0.002395629,-14.27554,4.02,94.896,  Aqr
23175,9.0,0.002522972,10.57408,4.35,86.98100000000001,  Psc
23179,9.0,0.002680653,20.4506,5.23,50.497,  Tau
23181,9.0,0.002721453,19.394560000000002,5.65,31.881999999999998,  Gem
23183,9.0,0.002728238,15.054860000000001,6.09,16.094,  Cnc
23186,9.0,0.0026871190000000004,3.4101199999999996,6.22,1.732,  Sex
23191,9.0,0.002559183,-17.26362,6.13,14.573,  Lib
23193,9.0,0.002505811,-21.52007,5.62,32.705,  Sco
23195,9.0,0.0024583179999999997,-21.25416,5.12,54.915,  Sgr
23197,9.0,0.002426353,-15.474639999999999,4.63,76.791,  Cap
23198,9.0,0.002420325,-11.254489999999999,4.37,85.965,  Aqr
23199,9.0,0.0024229620000000003,-6.25035,4.1,93.133,  Aqr
23200,9.0,0.002435089,-1.0624200000000001,3.8,97.837,  Psc
23204,9.0,0.002562415,16.40035,4.2,90.726,  Ari
23207,10.0,0.002674106,20.3708,4.86,66.832,  Tau
23210,10.0,0.002726454,15.472929999999998,5.46,38.794000000000004,  Gem
23214,10.0,0.002676216,0.34349,6.31,8.269,  Leo
23215,10.0,0.002648998,-3.5610000000000004,6.36,3.677,  Vir
23217,10.0,0.002589502,-12.38176,4.68,0.152,  Vir
23218,10.0,0.002560595,-16.22222,6.18,1.6569999999999998,  Vir
23220,10.0,0.0025103260000000002,-21.190179999999998,6.21,11.525,  Sco
23221,10.0,0.002490133,-22.03593,5.96,19.596,  Oph
23224,10.0,0.002451646,-16.32208,5.17,51.688,  Sgr
23225,10.0,0.002446969,-12.31098,4.93,63.122,  Aqr
23227,10.0,0.002453084,-2.4411400000000003,4.44,83.31700000000001,  Aqr
23228,10.0,0.002465168,2.25267,4.18,90.944,  Psc
23230,10.0,0.002508429,11.4822,3.59,99.353,  Psc
23231,10.0,0.002538354,15.30144,3.46,99.891,  Ari
23232,10.0,0.002571898,18.16067,3.75,98.11,  Ari
23233,10.0,0.002606965,19.585420000000003,4.02,94.26799999999999,  Tau
23236,11.0,0.0026974679999999997,18.47486,4.68,73.756,  Gem
23237,11.0,0.0027154559999999998,16.34591,4.88,65.038,  Gem
23238,11.0,0.0027247179999999997,13.40279,5.08,55.872,  Cnc
23239,11.0,0.002724542,10.12106,5.28,46.516000000000005,  Cnc
23243,11.0,0.0026387990000000003,-6.47372,6.16,12.583,  Vir
23244,11.0,0.002603831,-11.05436,6.34,6.58,  Vir
23247,11.0,0.002503924,-20.3908,5.55,0.5,  Lib
23249,11.0,0.002461571,-21.364729999999998,6.28,8.782,  Sgr
23250,11.0,0.002450544,-20.02219,6.04,16.473,  Sgr
23251,11.0,0.00244601,-17.13028,5.76,26.006999999999998,  Sgr
23253,11.0,0.002453359,-8.50302,5.23,48.247,  Cap
23254,11.0,0.002463634,-3.53108,4.99,59.663000000000004,  Aqr
23255,11.0,0.002477532,1.11185,4.75,70.44800000000001,  Psc
23258,11.0,0.002538595,14.30445,4.01,94.16,  Ari
